graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,modulos_iniciados,modulos_finalizados,certificados,categoria
6,2,2,11,0.0,0.0,1.0,6.0,1,2.0,1.0,0.0,perfil6
4,4,3,1,1.0,1.0,1.0,2.0,6,28.0,27.0,0.0,perfil2
1,12,0,3,1.0,1.0,1.0,7.0,6,5.0,2.0,0.0,perfil6
6,0,8,8,1.0,1.0,1.0,4.0,8,67.0,60.0,5.0,perfil1
4,11,8,1,1.0,1.0,1.0,8.0,6,12.0,9.0,0.0,perfil4
5,14,8,6,0.0,0.0,1.0,8.0,8,26.0,20.0,0.0,perfil3
3,0,3,1,1.0,1.0,1.0,9.0,4,5.0,2.0,0.0,perfil6
1,13,8,7,0.0,0.0,1.0,7.0,6,71.0,64.0,0.0,perfil2
0,2,4,3,1.0,1.0,1.0,8.0,2,150.0,135.0,4.0,perfil6
2,11,11,9,0.0,0.0,1.0,5.0,6,9.0,5.0,0.0,perfil5
3,20,5,8,1.0,1.0,1.0,7.0,3,5.0,1.0,0.0,perfil6
0,3,1,5,0.0,0.0,1.0,9.0,2,27.0,27.0,0.0,perfil2
5,6,11,8,1.0,1.0,1.0,7.0,0,4.0,2.0,0.0,perfil6
6,4,8,8,0.0,0.0,1.0,4.0,5,8.0,5.0,0.0,perfil5
6,6,7,10,1.0,1.0,1.0,7.0,6,154.0,140.0,3.0,perfil1
0,21,2,2,1.0,1.0,1.0,2.0,6,10.0,10.0,0.0,perfil4
6,6,0,10,0.0,0.0,1.0,4.0,4,4.0,2.0,0.0,perfil6
5,4,10,9,1.0,1.0,1.0,8.0,6,4.0,1.0,0.0,perfil6
0,16,1,8,1.0,1.0,1.0,10.0,6,30.0,19.0,0.0,perfil3
5,6,5,1,1.0,1.0,1.0,9.0,6,10.0,5.0,0.0,perfil5
0,7,8,3,1.0,1.0,1.0,8.0,6,59.0,53.0,1.0,perfil1
6,4,4,5,0.0,0.0,1.0,2.0,5,59.0,54.0,0.0,perfil6
1,21,6,8,1.0,1.0,1.0,7.0,0,21.0,20.0,0.0,perfil1
3,2,8,1,0.0,0.0,1.0,9.0,3,56.0,56.0,2.0,perfil1
1,15,9,4,0.0,0.0,1.0,8.0,5,15.0,12.0,0.0,perfil4
2,21,3,11,1.0,1.0,1.0,7.0,8,23.0,20.0,0.0,perfil3
5,19,1,4,1.0,1.0,1.0,6.0,5,89.0,52.0,0.0,perfil2
0,3,4,7,1.0,1.0,1.0,8.0,8,4.0,1.0,0.0,perfil6
5,2,3,2,0.0,0.0,1.0,4.0,5,97.0,90.0,0.0,perfil2
1,15,7,11,0.0,0.0,1.0,6.0,6,23.0,21.0,0.0,perfil2
5,1,9,5,0.0,0.0,1.0,2.0,3,7.0,5.0,0.0,perfil5
2,15,6,11,0.0,0.0,1.0,3.0,8,82.0,82.0,3.0,perfil1
0,6,1,1,1.0,1.0,1.0,10.0,6,58.0,24.0,0.0,perfil2
0,6,7,8,0.0,0.0,1.0,4.0,6,56.0,41.0,0.0,perfil2
0,6,8,11,0.0,0.0,1.0,4.0,7,2.0,1.0,0.0,perfil6
4,1,7,7,1.0,1.0,1.0,7.0,6,15.0,14.0,0.0,perfil5
6,17,9,9,1.0,1.0,1.0,3.0,1,3.0,1.0,0.0,perfil6
3,6,8,0,1.0,1.0,1.0,8.0,6,15.0,13.0,0.0,perfil4
6,21,8,11,0.0,0.0,1.0,7.0,1,99.0,99.0,2.0,perfil1
2,16,8,5,0.0,0.0,1.0,2.0,4,10.0,10.0,0.0,perfil4
3,2,1,7,0.0,0.0,1.0,4.0,8,23.0,13.0,0.0,perfil4
3,13,8,4,0.0,0.0,1.0,10.0,1,27.0,19.0,0.0,perfil6
4,0,0,1,0.0,0.0,1.0,5.0,8,32.0,27.0,0.0,perfil1
2,6,5,1,0.0,0.0,1.0,3.0,0,29.0,22.0,0.0,perfil2
4,14,3,1,1.0,1.0,1.0,7.0,7,44.0,33.0,0.0,perfil4
1,17,8,6,0.0,0.0,1.0,6.0,6,27.0,27.0,0.0,perfil1
0,5,2,3,1.0,1.0,1.0,4.0,1,14.0,6.0,0.0,perfil5
1,8,2,8,1.0,1.0,1.0,6.0,6,45.0,41.0,0.0,perfil2
1,7,8,1,1.0,1.0,1.0,2.0,3,36.0,35.0,0.0,perfil2
3,1,3,6,1.0,1.0,1.0,3.0,4,4.0,3.0,0.0,perfil6
4,12,0,7,1.0,1.0,1.0,7.0,7,6.0,4.0,0.0,perfil6
0,4,11,7,1.0,1.0,1.0,3.0,5,21.0,17.0,0.0,perfil3
5,6,1,7,0.0,0.0,1.0,5.0,2,52.0,43.0,0.0,perfil2
4,13,7,7,0.0,0.0,1.0,7.0,6,23.0,9.0,0.0,perfil4
3,2,7,4,1.0,1.0,1.0,7.0,6,27.0,27.0,0.0,perfil2
1,1,1,6,0.0,0.0,1.0,2.0,0,10.0,9.0,0.0,perfil4
3,13,5,2,1.0,1.0,1.0,2.0,8,3.0,1.0,0.0,perfil6
5,6,10,11,0.0,0.0,1.0,4.0,8,7.0,2.0,0.0,perfil4
4,20,7,10,1.0,1.0,1.0,8.0,6,4.0,1.0,0.0,perfil6
1,8,0,5,0.0,0.0,1.0,2.0,0,57.0,51.0,0.0,perfil6
0,14,10,8,1.0,1.0,1.0,5.0,4,104.0,68.0,0.0,perfil2
4,5,9,8,1.0,1.0,1.0,10.0,6,7.0,5.0,0.0,perfil5
3,6,2,7,1.0,1.0,1.0,9.0,5,5.0,1.0,0.0,perfil6
4,3,4,0,0.0,0.0,1.0,3.0,4,17.0,11.0,0.0,perfil4
6,6,1,0,0.0,0.0,1.0,5.0,6,27.0,27.0,0.0,perfil2
6,11,8,7,0.0,0.0,1.0,10.0,6,5.0,3.0,0.0,perfil6
5,12,6,0,0.0,0.0,1.0,10.0,6,73.0,56.0,0.0,perfil2
1,9,3,2,1.0,1.0,1.0,7.0,1,4.0,1.0,0.0,perfil5
0,9,6,4,1.0,1.0,1.0,5.0,4,53.0,46.0,0.0,perfil1
6,5,8,0,1.0,1.0,1.0,7.0,1,29.0,23.0,0.0,perfil2
6,1,7,10,1.0,1.0,1.0,5.0,3,29.0,14.0,0.0,perfil1
4,1,3,9,0.0,0.0,1.0,10.0,7,21.0,17.0,0.0,perfil3
6,18,2,1,0.0,0.0,1.0,5.0,0,3.0,1.0,0.0,perfil2
4,12,7,5,0.0,0.0,1.0,3.0,8,33.0,32.0,0.0,perfil2
4,8,10,8,1.0,1.0,1.0,2.0,7,144.0,140.0,6.0,perfil2
1,8,4,2,0.0,0.0,1.0,5.0,6,10.0,5.0,0.0,perfil5
4,17,5,8,1.0,1.0,1.0,4.0,6,85.0,84.0,0.0,perfil2
5,8,6,2,0.0,0.0,1.0,9.0,8,13.0,11.0,0.0,perfil4
1,4,8,10,1.0,1.0,1.0,6.0,6,27.0,27.0,0.0,perfil5
5,4,6,2,0.0,0.0,1.0,9.0,6,5.0,4.0,0.0,perfil6
2,21,8,5,1.0,1.0,1.0,2.0,6,10.0,8.0,0.0,perfil5
4,11,8,5,1.0,1.0,1.0,4.0,6,122.0,116.0,0.0,perfil2
4,8,0,8,0.0,0.0,1.0,7.0,8,40.0,38.0,0.0,perfil2
1,6,10,0,0.0,0.0,1.0,6.0,4,49.0,44.0,0.0,perfil2
4,6,9,4,0.0,0.0,1.0,5.0,2,9.0,8.0,0.0,perfil5
0,6,6,10,1.0,1.0,1.0,9.0,6,267.0,254.0,12.0,perfil1
4,1,8,9,1.0,1.0,1.0,7.0,4,4.0,2.0,0.0,perfil6
4,2,3,6,1.0,1.0,1.0,6.0,6,17.0,6.0,0.0,perfil5
3,9,8,7,1.0,1.0,1.0,6.0,3,57.0,57.0,0.0,perfil2
1,21,2,9,0.0,0.0,1.0,3.0,7,70.0,68.0,2.0,perfil1
1,1,8,4,1.0,1.0,1.0,5.0,5,24.0,23.0,1.0,perfil1
6,1,2,7,1.0,1.0,1.0,4.0,6,33.0,16.0,0.0,perfil3
3,8,0,9,1.0,1.0,1.0,4.0,5,70.0,70.0,0.0,perfil2
3,12,9,8,0.0,0.0,1.0,10.0,5,3.0,1.0,0.0,perfil6
5,13,1,9,0.0,0.0,1.0,3.0,7,31.0,31.0,0.0,perfil2
2,5,10,5,0.0,0.0,1.0,10.0,2,25.0,21.0,0.0,perfil2
5,20,6,0,1.0,1.0,1.0,8.0,1,16.0,9.0,0.0,perfil4
4,17,8,5,0.0,0.0,1.0,4.0,8,15.0,11.0,0.0,perfil2
5,21,8,8,1.0,1.0,1.0,3.0,4,4.0,2.0,0.0,perfil6
3,8,6,2,1.0,1.0,1.0,9.0,2,14.0,11.0,1.0,perfil1
6,2,7,3,0.0,0.0,1.0,5.0,4,23.0,13.0,0.0,perfil4
4,12,7,9,0.0,0.0,1.0,6.0,0,6.0,2.0,0.0,perfil6
6,17,4,0,0.0,0.0,1.0,9.0,7,58.0,57.0,0.0,perfil1
6,20,3,8,0.0,0.0,1.0,6.0,4,4.0,3.0,0.0,perfil6
1,2,4,7,1.0,1.0,1.0,2.0,6,3.0,3.0,0.0,perfil6
1,14,8,7,1.0,1.0,1.0,6.0,6,24.0,21.0,0.0,perfil2
5,21,8,1,1.0,1.0,1.0,8.0,4,12.0,9.0,0.0,perfil4
3,5,10,7,1.0,1.0,1.0,10.0,5,10.0,10.0,0.0,perfil1
2,19,9,11,1.0,1.0,1.0,3.0,5,36.0,28.0,0.0,perfil2
4,13,8,1,0.0,0.0,1.0,3.0,2,27.0,27.0,0.0,perfil2
6,0,4,4,0.0,0.0,1.0,6.0,6,46.0,37.0,3.0,perfil2
2,12,9,0,1.0,1.0,1.0,2.0,0,17.0,15.0,0.0,perfil3
0,4,6,6,1.0,1.0,1.0,3.0,2,66.0,65.0,2.0,perfil6
1,1,11,9,0.0,0.0,1.0,6.0,6,8.0,4.0,0.0,perfil6
6,1,11,0,0.0,0.0,1.0,4.0,1,26.0,24.0,0.0,perfil2
4,2,1,6,0.0,0.0,1.0,3.0,6,14.0,3.0,0.0,perfil6
0,10,10,11,0.0,0.0,1.0,10.0,0,27.0,18.0,0.0,perfil3
2,1,6,11,1.0,1.0,1.0,5.0,6,99.0,99.0,3.0,perfil6
1,12,5,7,0.0,0.0,1.0,6.0,1,4.0,2.0,0.0,perfil6
6,18,3,2,0.0,0.0,1.0,9.0,6,52.0,52.0,0.0,perfil2
5,17,8,9,1.0,1.0,1.0,2.0,7,31.0,31.0,0.0,perfil2
3,16,7,5,1.0,1.0,1.0,4.0,5,4.0,1.0,0.0,perfil6
5,20,5,8,0.0,0.0,1.0,3.0,1,240.0,235.0,8.0,perfil2
3,5,5,4,1.0,1.0,1.0,8.0,3,10.0,5.0,0.0,perfil5
3,6,8,2,1.0,1.0,1.0,8.0,6,10.0,9.0,0.0,perfil2
1,1,8,6,0.0,0.0,1.0,6.0,4,2.0,2.0,0.0,perfil6
3,8,9,4,1.0,1.0,1.0,3.0,8,8.0,7.0,0.0,perfil5
2,6,11,8,1.0,1.0,1.0,8.0,2,7.0,4.0,0.0,perfil6
0,19,3,8,1.0,1.0,1.0,9.0,6,18.0,12.0,0.0,perfil4
3,4,5,0,0.0,0.0,1.0,7.0,5,20.0,16.0,0.0,perfil3
4,1,4,4,0.0,0.0,1.0,3.0,4,33.0,26.0,0.0,perfil5
6,7,1,1,1.0,1.0,1.0,6.0,1,33.0,31.0,0.0,perfil2
1,12,8,11,1.0,1.0,1.0,4.0,2,14.0,11.0,0.0,perfil4
5,12,8,10,0.0,0.0,1.0,6.0,4,9.0,5.0,0.0,perfil5
2,4,4,2,1.0,1.0,1.0,4.0,7,29.0,24.0,0.0,perfil2
6,14,7,2,0.0,0.0,1.0,10.0,5,3.0,2.0,0.0,perfil6
2,15,8,2,1.0,1.0,1.0,10.0,3,58.0,57.0,0.0,perfil2
5,9,0,1,0.0,0.0,1.0,9.0,8,349.0,342.0,12.0,perfil1
3,4,8,3,0.0,0.0,1.0,3.0,7,36.0,33.0,0.0,perfil2
1,18,7,7,0.0,0.0,1.0,7.0,1,3.0,1.0,0.0,perfil6
0,9,8,6,1.0,1.0,1.0,8.0,1,3.0,2.0,0.0,perfil6
5,1,11,1,1.0,1.0,1.0,10.0,5,49.0,40.0,0.0,perfil2
2,19,5,7,1.0,1.0,1.0,4.0,4,3.0,2.0,0.0,perfil6
5,15,7,9,0.0,0.0,1.0,2.0,5,30.0,27.0,2.0,perfil1
2,16,4,6,0.0,0.0,1.0,6.0,7,14.0,11.0,0.0,perfil4
5,13,5,7,0.0,0.0,1.0,8.0,6,13.0,6.0,0.0,perfil1
0,21,11,9,0.0,0.0,1.0,6.0,3,8.0,4.0,0.0,perfil6
3,18,4,4,1.0,1.0,1.0,2.0,0,10.0,9.0,0.0,perfil4
3,9,3,7,0.0,0.0,1.0,9.0,6,10.0,8.0,0.0,perfil5
2,6,8,0,0.0,0.0,1.0,4.0,8,137.0,31.0,0.0,perfil2
2,18,5,4,1.0,1.0,1.0,3.0,6,78.0,72.0,2.0,perfil1
1,15,9,3,1.0,1.0,1.0,5.0,6,5.0,1.0,0.0,perfil6
4,6,8,3,1.0,1.0,1.0,2.0,6,3.0,2.0,0.0,perfil6
6,5,9,3,1.0,1.0,1.0,8.0,3,3.0,1.0,0.0,perfil6
3,19,4,4,0.0,0.0,1.0,5.0,1,5.0,1.0,0.0,perfil2
4,6,4,1,1.0,1.0,1.0,9.0,6,8.0,6.0,0.0,perfil5
2,17,7,8,1.0,1.0,1.0,6.0,6,2.0,1.0,0.0,perfil6
6,10,0,8,1.0,1.0,1.0,5.0,6,42.0,36.0,0.0,perfil2
3,19,3,8,0.0,0.0,1.0,10.0,5,25.0,25.0,0.0,perfil2
0,5,7,9,1.0,1.0,1.0,3.0,1,6.0,5.0,0.0,perfil1
3,11,4,4,0.0,0.0,1.0,9.0,6,10.0,10.0,0.0,perfil4
2,15,4,9,0.0,0.0,1.0,6.0,5,157.0,157.0,2.0,perfil1
5,16,3,10,1.0,1.0,1.0,6.0,0,27.0,14.0,0.0,perfil5
3,15,6,0,0.0,0.0,1.0,3.0,0,7.0,5.0,0.0,perfil4
4,12,8,6,1.0,1.0,1.0,7.0,6,2.0,1.0,0.0,perfil6
0,12,7,8,0.0,0.0,1.0,2.0,6,2.0,1.0,0.0,perfil4
4,3,8,2,0.0,0.0,1.0,5.0,8,28.0,28.0,0.0,perfil2
2,2,11,7,0.0,0.0,1.0,9.0,3,11.0,5.0,0.0,perfil5
5,10,10,7,0.0,0.0,1.0,4.0,8,4.0,2.0,0.0,perfil6
6,20,9,8,1.0,1.0,1.0,2.0,8,64.0,62.0,0.0,perfil4
2,14,8,7,0.0,0.0,1.0,9.0,7,9.0,6.0,0.0,perfil5
4,7,7,6,1.0,1.0,1.0,7.0,1,155.0,136.0,1.0,perfil1
2,6,6,4,1.0,1.0,1.0,7.0,6,99.0,99.0,3.0,perfil1
0,6,0,1,1.0,1.0,1.0,8.0,5,29.0,29.0,1.0,perfil2
5,12,2,0,1.0,1.0,1.0,3.0,7,48.0,30.0,0.0,perfil6
3,18,2,7,0.0,0.0,1.0,6.0,6,43.0,23.0,0.0,perfil2
1,10,5,8,1.0,1.0,1.0,9.0,1,31.0,31.0,0.0,perfil2
4,6,0,2,1.0,1.0,1.0,10.0,6,132.0,124.0,0.0,perfil2
5,21,8,8,1.0,1.0,1.0,2.0,4,5.0,4.0,0.0,perfil6
3,6,5,10,1.0,1.0,1.0,9.0,3,222.0,46.0,0.0,perfil2
2,6,1,8,1.0,1.0,1.0,4.0,5,43.0,28.0,1.0,perfil1
0,7,0,7,0.0,0.0,1.0,7.0,6,31.0,31.0,1.0,perfil1
3,6,5,6,1.0,1.0,1.0,10.0,6,2.0,1.0,0.0,perfil6
3,6,3,5,1.0,1.0,1.0,8.0,7,9.0,9.0,0.0,perfil6
1,6,8,4,1.0,1.0,1.0,3.0,7,44.0,38.0,1.0,perfil1
3,18,8,10,0.0,0.0,1.0,10.0,7,6.0,2.0,0.0,perfil6
1,9,4,5,0.0,0.0,1.0,6.0,0,77.0,75.0,1.0,perfil1
0,6,5,8,0.0,0.0,1.0,5.0,8,11.0,4.0,0.0,perfil6
4,17,8,10,0.0,0.0,1.0,7.0,7,97.0,75.0,1.0,perfil1
3,19,4,6,0.0,0.0,1.0,10.0,4,30.0,28.0,0.0,perfil2
0,15,8,6,1.0,1.0,1.0,9.0,6,41.0,36.0,0.0,perfil2
0,0,0,0,1.0,1.0,1.0,2.0,8,12.0,8.0,0.0,perfil5
6,14,7,5,0.0,0.0,1.0,6.0,6,24.0,5.0,0.0,perfil5
3,6,1,4,1.0,1.0,1.0,9.0,3,1.0,1.0,0.0,perfil6
3,16,8,11,1.0,1.0,1.0,10.0,6,27.0,27.0,1.0,perfil1
1,6,3,7,0.0,0.0,1.0,2.0,6,5.0,1.0,0.0,perfil6
5,6,0,3,0.0,0.0,1.0,5.0,3,10.0,9.0,0.0,perfil4
3,6,9,3,0.0,0.0,1.0,5.0,8,5.0,1.0,0.0,perfil6
5,15,9,3,1.0,1.0,1.0,6.0,3,27.0,27.0,1.0,perfil1
1,20,1,10,0.0,0.0,1.0,10.0,8,35.0,34.0,0.0,perfil2
5,5,8,0,1.0,1.0,1.0,5.0,1,7.0,6.0,0.0,perfil5
0,14,8,8,1.0,1.0,1.0,7.0,6,11.0,10.0,0.0,perfil6
0,6,8,6,1.0,1.0,1.0,5.0,1,228.0,151.0,0.0,perfil2
1,19,8,5,0.0,0.0,1.0,8.0,6,59.0,59.0,1.0,perfil1
5,12,5,1,0.0,0.0,1.0,10.0,6,6.0,4.0,0.0,perfil6
5,18,10,8,0.0,0.0,1.0,8.0,3,40.0,40.0,0.0,perfil2
5,12,10,0,0.0,0.0,1.0,10.0,5,3.0,1.0,0.0,perfil6
0,6,5,1,0.0,0.0,1.0,3.0,2,2.0,1.0,0.0,perfil2
5,4,6,1,0.0,0.0,1.0,8.0,4,92.0,58.0,0.0,perfil2
3,6,7,4,1.0,1.0,1.0,4.0,8,9.0,8.0,0.0,perfil5
1,6,8,4,0.0,0.0,1.0,5.0,6,7.0,4.0,0.0,perfil6
5,18,1,5,0.0,0.0,1.0,7.0,7,101.0,68.0,0.0,perfil2
1,16,8,3,0.0,0.0,1.0,3.0,3,123.0,123.0,4.0,perfil1
2,1,6,0,0.0,0.0,1.0,6.0,6,10.0,7.0,0.0,perfil5
0,9,8,9,1.0,1.0,1.0,6.0,7,4.0,2.0,0.0,perfil6
0,0,1,0,1.0,1.0,1.0,5.0,1,13.0,9.0,0.0,perfil4
5,20,6,8,0.0,0.0,1.0,3.0,4,31.0,12.0,0.0,perfil4
2,17,2,7,0.0,0.0,1.0,2.0,6,11.0,8.0,0.0,perfil6
3,9,3,1,1.0,1.0,1.0,8.0,6,129.0,122.0,3.0,perfil1
2,6,7,0,0.0,0.0,1.0,5.0,6,6.0,3.0,0.0,perfil6
5,1,7,1,0.0,0.0,1.0,6.0,7,15.0,11.0,0.0,perfil4
2,2,11,2,0.0,0.0,1.0,7.0,8,100.0,74.0,0.0,perfil2
4,2,8,2,0.0,0.0,1.0,10.0,6,152.0,93.0,0.0,perfil2
0,6,6,6,0.0,0.0,1.0,4.0,2,54.0,49.0,0.0,perfil2
6,19,6,5,0.0,0.0,1.0,6.0,3,67.0,48.0,0.0,perfil2
0,2,1,10,0.0,0.0,1.0,4.0,3,3.0,1.0,0.0,perfil6
1,20,8,8,0.0,0.0,1.0,8.0,0,53.0,29.0,0.0,perfil2
3,20,7,9,1.0,1.0,1.0,5.0,1,15.0,7.0,0.0,perfil5
4,18,4,5,0.0,0.0,1.0,10.0,6,3.0,1.0,0.0,perfil4
6,14,6,2,1.0,1.0,1.0,7.0,3,17.0,10.0,0.0,perfil4
6,21,3,5,0.0,0.0,1.0,7.0,6,20.0,19.0,0.0,perfil3
5,6,8,6,1.0,1.0,1.0,6.0,3,4.0,2.0,0.0,perfil6
5,21,7,0,0.0,0.0,1.0,4.0,6,24.0,21.0,0.0,perfil2
0,7,6,11,1.0,1.0,1.0,5.0,8,23.0,22.0,0.0,perfil2
1,21,1,1,0.0,0.0,1.0,8.0,1,34.0,26.0,0.0,perfil2
1,1,4,5,1.0,1.0,1.0,9.0,0,8.0,4.0,0.0,perfil6
2,17,8,1,0.0,0.0,1.0,6.0,6,31.0,24.0,0.0,perfil2
0,13,8,11,1.0,1.0,1.0,5.0,6,5.0,2.0,0.0,perfil6
1,21,1,0,1.0,1.0,1.0,2.0,4,15.0,12.0,0.0,perfil2
2,1,5,4,1.0,1.0,1.0,7.0,6,30.0,24.0,1.0,perfil1
0,3,4,4,0.0,0.0,1.0,7.0,2,3.0,1.0,0.0,perfil1
5,1,9,0,1.0,1.0,1.0,7.0,6,204.0,172.0,0.0,perfil2
4,7,8,8,0.0,0.0,1.0,10.0,3,10.0,3.0,0.0,perfil6
6,4,8,3,1.0,1.0,1.0,4.0,7,4.0,2.0,0.0,perfil6
6,10,0,9,0.0,0.0,1.0,7.0,6,7.0,2.0,0.0,perfil5
0,6,7,10,0.0,0.0,1.0,3.0,6,3.0,1.0,0.0,perfil6
2,5,11,1,0.0,0.0,1.0,2.0,5,3.0,1.0,0.0,perfil6
4,21,2,5,1.0,1.0,1.0,7.0,6,2.0,1.0,0.0,perfil6
6,18,0,2,1.0,1.0,1.0,7.0,1,27.0,27.0,0.0,perfil2
3,16,8,10,0.0,0.0,1.0,7.0,7,18.0,15.0,0.0,perfil3
3,8,8,5,0.0,0.0,1.0,4.0,2,12.0,7.0,0.0,perfil5
2,5,6,2,0.0,0.0,1.0,2.0,6,5.0,2.0,0.0,perfil6
2,4,8,8,1.0,1.0,1.0,5.0,1,3.0,1.0,0.0,perfil2
2,3,0,2,1.0,1.0,1.0,3.0,6,71.0,59.0,0.0,perfil2
1,16,7,1,1.0,1.0,1.0,3.0,5,38.0,30.0,0.0,perfil2
3,6,4,7,1.0,1.0,1.0,2.0,2,7.0,5.0,0.0,perfil5
4,13,10,9,1.0,1.0,1.0,10.0,6,3.0,1.0,0.0,perfil2
3,12,5,8,1.0,1.0,1.0,8.0,6,3.0,1.0,0.0,perfil6
1,14,7,8,1.0,1.0,1.0,10.0,6,13.0,7.0,0.0,perfil5
3,5,1,4,1.0,1.0,1.0,2.0,2,27.0,26.0,1.0,perfil1
0,0,9,4,1.0,1.0,1.0,5.0,7,49.0,45.0,4.0,perfil1
4,14,11,8,1.0,1.0,1.0,9.0,6,4.0,3.0,0.0,perfil6
1,5,11,2,1.0,1.0,1.0,3.0,6,55.0,54.0,2.0,perfil2
4,8,3,2,1.0,1.0,1.0,3.0,2,3.0,1.0,0.0,perfil6
1,17,4,4,1.0,1.0,1.0,6.0,6,6.0,2.0,0.0,perfil6
4,5,0,6,0.0,0.0,1.0,4.0,8,2.0,1.0,0.0,perfil6
6,6,6,7,0.0,0.0,1.0,4.0,2,10.0,9.0,0.0,perfil4
6,11,11,11,0.0,0.0,1.0,10.0,2,41.0,41.0,0.0,perfil2
3,20,11,5,0.0,0.0,1.0,3.0,7,33.0,33.0,0.0,perfil2
4,6,5,0,1.0,1.0,1.0,3.0,3,158.0,156.0,1.0,perfil1
2,4,5,5,0.0,0.0,1.0,4.0,6,5.0,3.0,0.0,perfil6
6,1,4,5,0.0,0.0,1.0,9.0,4,7.0,5.0,0.0,perfil5
4,18,0,7,1.0,1.0,1.0,7.0,7,24.0,22.0,0.0,perfil2
0,5,4,8,0.0,0.0,1.0,4.0,3,22.0,22.0,0.0,perfil1
4,3,2,3,0.0,0.0,1.0,6.0,8,8.0,2.0,0.0,perfil6
2,19,5,8,1.0,1.0,1.0,2.0,3,2.0,1.0,0.0,perfil6
4,0,7,10,0.0,0.0,1.0,3.0,6,55.0,54.0,0.0,perfil2
2,5,2,10,0.0,0.0,1.0,9.0,6,212.0,209.0,13.0,perfil1
6,17,9,0,1.0,1.0,1.0,4.0,6,11.0,6.0,0.0,perfil5
1,5,8,7,1.0,1.0,1.0,9.0,5,12.0,10.0,0.0,perfil4
1,5,2,1,0.0,0.0,1.0,3.0,1,10.0,6.0,0.0,perfil5
5,16,3,10,0.0,0.0,1.0,5.0,0,29.0,14.0,0.0,perfil4
5,16,5,6,0.0,0.0,1.0,3.0,8,6.0,2.0,0.0,perfil6
5,6,4,7,0.0,0.0,1.0,3.0,7,22.0,21.0,0.0,perfil2
3,12,8,0,0.0,0.0,1.0,9.0,6,18.0,14.0,0.0,perfil4
0,6,10,3,1.0,1.0,1.0,5.0,2,2.0,1.0,0.0,perfil6
5,20,10,1,0.0,0.0,1.0,10.0,6,11.0,9.0,0.0,perfil4
6,21,8,6,0.0,0.0,1.0,10.0,1,99.0,99.0,0.0,perfil2
1,14,0,8,1.0,1.0,1.0,3.0,3,63.0,60.0,0.0,perfil6
3,13,6,0,1.0,1.0,1.0,2.0,8,16.0,12.0,0.0,perfil4
3,18,0,11,1.0,1.0,1.0,6.0,1,15.0,13.0,0.0,perfil1
4,6,0,11,0.0,0.0,1.0,4.0,3,129.0,95.0,0.0,perfil1
6,8,7,5,0.0,0.0,1.0,3.0,6,5.0,3.0,0.0,perfil2
3,4,10,9,1.0,1.0,1.0,10.0,1,13.0,11.0,0.0,perfil4
6,6,3,5,1.0,1.0,1.0,7.0,1,79.0,61.0,0.0,perfil2
5,7,11,9,1.0,1.0,1.0,3.0,5,3.0,1.0,0.0,perfil6
6,16,8,10,1.0,1.0,1.0,6.0,3,38.0,37.0,1.0,perfil1
2,8,3,10,0.0,0.0,1.0,7.0,6,411.0,406.0,1.0,perfil1
1,21,2,7,1.0,1.0,1.0,2.0,6,6.0,1.0,0.0,perfil6
6,6,7,11,1.0,1.0,1.0,7.0,3,7.0,2.0,0.0,perfil1
0,18,7,8,0.0,0.0,1.0,2.0,6,17.0,5.0,0.0,perfil5
2,18,8,8,1.0,1.0,1.0,4.0,2,2.0,1.0,0.0,perfil6
2,2,4,1,1.0,1.0,1.0,3.0,1,99.0,99.0,3.0,perfil1
1,17,8,4,0.0,0.0,1.0,4.0,0,29.0,29.0,0.0,perfil2
5,6,10,3,0.0,0.0,1.0,6.0,0,74.0,72.0,2.0,perfil1
0,14,4,4,1.0,1.0,1.0,2.0,8,51.0,29.0,0.0,perfil2
1,6,11,7,0.0,0.0,1.0,10.0,7,6.0,3.0,0.0,perfil6
3,10,2,4,1.0,1.0,1.0,5.0,0,3.0,1.0,0.0,perfil6
5,9,9,7,0.0,0.0,1.0,3.0,0,27.0,25.0,0.0,perfil5
1,19,0,0,0.0,0.0,1.0,3.0,3,56.0,50.0,1.0,perfil1
0,6,4,0,0.0,0.0,1.0,8.0,0,45.0,37.0,2.0,perfil1
5,6,8,7,0.0,0.0,1.0,8.0,7,24.0,20.0,0.0,perfil3
1,4,11,8,1.0,1.0,1.0,10.0,0,21.0,16.0,0.0,perfil2
0,6,11,11,1.0,1.0,1.0,10.0,6,27.0,23.0,0.0,perfil2
1,3,4,1,1.0,1.0,1.0,8.0,5,22.0,14.0,0.0,perfil6
0,0,1,1,0.0,0.0,1.0,8.0,7,4.0,2.0,0.0,perfil6
0,8,8,1,0.0,0.0,1.0,6.0,1,105.0,104.0,3.0,perfil4
5,7,0,3,0.0,0.0,1.0,2.0,7,34.0,12.0,0.0,perfil2
2,8,5,3,0.0,0.0,1.0,6.0,0,3.0,1.0,0.0,perfil6
0,7,8,5,1.0,1.0,1.0,7.0,6,27.0,25.0,0.0,perfil2
4,9,0,6,1.0,1.0,1.0,9.0,3,83.0,73.0,0.0,perfil2
5,12,2,0,0.0,0.0,1.0,2.0,6,9.0,8.0,0.0,perfil5
2,3,10,8,0.0,0.0,1.0,7.0,6,1.0,1.0,0.0,perfil6
